date,range,se_lat,se_lon,hg_lat,hg_lon,ihg_lon
1988-11-26,35.94,32.2,240.0,29.9947,33.7,160.22
1988-11-27,35.95,32.2,240.0,29.9947,19.51,160.22
1988-11-28,35.96,32.2,240.0,29.9947,5.33,160.22
1988-11-29,35.97,32.2,240.0,29.9947,351.14,160.22
1988-11-30,35.98,32.2,240.0,29.9947,336.96,160.22
1988-12-01,35.99,32.3,240.0,30.0937,322.76,160.21
1988-12-02,36.0,32.3,240.0,30.0937,308.58,160.21
1988-12-03,36.01,32.3,240.0,30.0937,294.39,160.21
1988-12-04,36.02,32.3,240.0,30.0937,280.21,160.21
1988-12-05,36.03,32.3,240.0,30.0937,266.02,160.21
1988-12-06,36.04,32.3,240.0,30.0937,251.84,160.21
1988-12-07,36.05,32.3,240.1,30.1055,237.75,160.3
1988-12-08,36.06,32.3,240.1,30.1055,223.57,160.3
1988-12-09,36.07,32.3,240.1,30.1055,209.38,160.3
1988-12-10,36.08,32.3,240.1,30.1055,195.2,160.3
1988-12-11,36.09,32.3,240.1,30.1055,181.01,160.3
1988-12-12,36.1,32.3,240.1,30.1055,166.83,160.3
1988-12-13,36.11,32.3,240.1,30.1055,152.64,160.3
1988-12-14,36.12,32.3,240.1,30.1055,138.46,160.3
1988-12-15,36.13,32.3,240.1,30.1055,124.27,160.3
1988-12-16,36.14,32.3,240.1,30.1055,110.09,160.3
1988-12-17,36.15,32.3,240.1,30.1055,95.91,160.3
1988-12-18,36.16,32.3,240.1,30.1055,81.72,160.3
1988-12-19,36.17,32.3,240.1,30.1055,67.54,160.3
1988-12-20,36.18,32.3,240.1,30.1055,53.35,160.3
1988-12-21,36.19,32.3,240.1,30.1055,39.17,160.3
1988-12-22,36.2,32.3,240.1,30.1055,24.98,160.3
1988-12-23,36.21,32.3,240.1,30.1055,10.8,160.3
1988-12-24,36.22,32.3,240.1,30.1055,356.61,160.3
1988-12-25,36.23,32.3,240.2,30.1173,342.53,160.4
1988-12-26,36.24,32.3,240.2,30.1173,328.34,160.4
1988-12-27,36.25,32.3,240.2,30.1173,314.16,160.4
1988-12-28,36.26,32.3,240.2,30.1173,299.97,160.4
1988-12-29,36.27,32.3,240.2,30.1173,285.79,160.4
1988-12-30,36.28,32.3,240.2,30.1173,271.6,160.4
1988-12-31,36.29,32.3,240.2,30.1173,257.42,160.4
1989-01-01,36.28,32.3,240.2,30.1173,243.24,160.4
1989-01-02,36.29,32.3,240.2,30.1173,229.05,160.4
1989-01-03,36.3,32.3,240.2,30.1173,214.87,160.4
1989-01-04,36.31,32.3,240.2,30.1173,200.68,160.4
1989-01-05,36.32,32.3,240.2,30.1173,186.5,160.4
1989-01-06,36.33,32.3,240.2,30.1173,172.31,160.4
1989-01-07,36.34,32.3,240.2,30.1173,158.13,160.4
1989-01-08,36.35,32.3,240.2,30.1173,143.94,160.4
1989-01-09,36.36,32.3,240.2,30.1172,129.76,160.4
1989-01-10,36.37,32.3,240.2,30.1172,115.58,160.4
1989-01-11,36.38,32.3,240.2,30.1172,101.39,160.4
1989-01-12,36.39,32.3,240.2,30.1172,87.21,160.4
1989-01-13,36.4,32.3,240.2,30.1172,73.02,160.4
1989-01-14,36.41,32.3,240.3,30.1291,58.93,160.49
1989-01-15,36.42,32.3,240.3,30.1291,44.75,160.49
1989-01-16,36.43,32.3,240.3,30.1291,30.57,160.49
1989-01-17,36.44,32.3,240.3,30.1291,16.38,160.49
1989-01-18,36.45,32.3,240.3,30.1291,2.2,160.49
1989-01-19,36.46,32.3,240.3,30.1291,348.01,160.49
1989-01-20,36.47,32.3,240.3,30.1291,333.83,160.49
1989-01-21,36.48,32.3,240.3,30.1291,319.64,160.49
1989-01-22,36.49,32.3,240.3,30.1291,305.46,160.49
1989-01-23,36.5,32.3,240.3,30.1291,291.27,160.49
1989-01-24,36.51,32.3,240.3,30.1291,277.09,160.49
1989-01-25,36.52,32.3,240.3,30.129,262.91,160.49
1989-01-26,36.53,32.3,240.3,30.129,248.72,160.49
1989-01-27,36.54,32.4,240.3,30.228,234.52,160.48
1989-01-28,36.55,32.4,240.3,30.228,220.34,160.48
1989-01-29,36.56,32.4,240.3,30.228,206.15,160.48
1989-01-30,36.57,32.4,240.3,30.228,191.97,160.48
1989-01-31,36.58,32.4,240.3,30.228,177.78,160.48
1989-02-01,36.59,32.4,240.3,30.228,163.6,160.48
1989-02-02,36.6,32.4,240.4,30.2399,149.51,160.57
1989-02-03,36.61,32.4,240.4,30.2399,135.33,160.57
1989-02-04,36.62,32.4,240.4,30.2399,121.14,160.57
1989-02-05,36.63,32.4,240.4,30.2399,106.96,160.57
1989-02-06,36.64,32.4,240.4,30.2399,92.77,160.57
1989-02-07,36.65,32.4,240.4,30.2399,78.59,160.57
1989-02-08,36.66,32.4,240.4,30.2399,64.4,160.57
1989-02-09,36.67,32.4,240.4,30.2399,50.22,160.57
1989-02-10,36.68,32.4,240.4,30.2399,36.04,160.57
1989-02-11,36.69,32.4,240.4,30.2399,21.85,160.57
1989-02-12,36.7,32.4,240.4,30.2398,7.67,160.57
1989-02-13,36.71,32.4,240.4,30.2398,353.48,160.57
1989-02-14,36.72,32.4,240.4,30.2398,339.3,160.57
1989-02-15,36.73,32.4,240.4,30.2398,325.11,160.57
1989-02-16,36.74,32.4,240.4,30.2398,310.93,160.57
1989-02-17,36.75,32.4,240.4,30.2398,296.74,160.57
1989-02-18,36.76,32.4,240.4,30.2398,282.56,160.57
1989-02-19,36.77,32.4,240.4,30.2398,268.38,160.57
1989-02-20,36.78,32.4,240.5,30.2517,254.29,160.67
1989-02-21,36.79,32.4,240.5,30.2517,240.1,160.67
1989-02-22,36.8,32.4,240.5,30.2517,225.92,160.67
1989-02-23,36.81,32.4,240.5,30.2517,211.73,160.67
1989-02-24,36.82,32.4,240.5,30.2517,197.55,160.67
1989-02-25,36.83,32.4,240.5,30.2517,183.37,160.67
1989-02-26,36.84,32.4,240.5,30.2517,169.18,160.67
1989-02-27,36.85,32.4,240.5,30.2517,155.0,160.67
1989-02-28,36.86,32.4,240.5,30.2517,140.81,160.67
1989-03-01,36.87,32.4,240.5,30.2517,126.63,160.67
1989-03-02,36.88,32.4,240.5,30.2517,112.44,160.67
1989-03-03,36.89,32.4,240.5,30.2516,98.26,160.67
1989-03-04,36.9,32.4,240.5,30.2516,84.07,160.67
1989-03-05,36.91,32.4,240.5,30.2516,69.89,160.67
1989-03-06,36.92,32.4,240.5,30.2516,55.71,160.67
1989-03-07,36.93,32.4,240.5,30.2516,41.52,160.67
1989-03-08,36.94,32.4,240.5,30.2516,27.34,160.67
1989-03-09,36.95,32.4,240.5,30.2516,13.15,160.67
1989-03-10,36.96,32.4,240.5,30.2516,358.97,160.67
1989-03-11,36.97,32.4,240.6,30.2635,344.88,160.77
1989-03-12,36.98,32.4,240.6,30.2635,330.7,160.77
1989-03-13,36.99,32.4,240.6,30.2635,316.51,160.77
1989-03-14,37.0,32.4,240.6,30.2635,302.33,160.77
1989-03-15,37.01,32.4,240.6,30.2635,288.14,160.77
1989-03-16,37.02,32.4,240.6,30.2635,273.96,160.77
1989-03-17,37.03,32.4,240.6,30.2635,259.77,160.77
1989-03-18,37.04,32.4,240.6,30.2635,245.59,160.77
1989-03-19,37.05,32.4,240.6,30.2635,231.4,160.77
1989-03-20,37.06,32.4,240.6,30.2635,217.22,160.77
1989-03-21,37.07,32.4,240.6,30.2635,203.04,160.77
1989-03-22,37.08,32.4,240.6,30.2635,188.85,160.77
1989-03-23,37.09,32.4,240.6,30.2634,174.67,160.77
1989-03-24,37.1,32.4,240.6,30.2634,160.48,160.77
1989-03-25,37.11,32.4,240.6,30.2634,146.3,160.77
1989-03-26,37.12,32.4,240.6,30.2634,132.11,160.77
1989-03-27,37.13,32.4,240.6,30.2634,117.93,160.77
1989-03-28,37.14,32.4,240.6,30.2634,103.74,160.77
1989-03-29,37.15,32.4,240.6,30.2634,89.56,160.77
1989-03-30,37.16,32.4,240.7,30.2753,75.47,160.86
1989-03-31,37.17,32.4,240.7,30.2753,61.29,160.86
1989-04-01,37.18,32.4,240.7,30.2753,47.1,160.86
1989-04-02,37.19,32.4,240.7,30.2753,32.92,160.86
1989-04-03,37.2,32.4,240.7,30.2753,18.74,160.86
1989-04-04,37.21,32.4,240.7,30.2753,4.55,160.86
1989-04-05,37.22,32.4,240.7,30.2753,350.37,160.86
1989-04-06,37.23,32.4,240.7,30.2753,336.18,160.86
1989-04-07,37.24,32.4,240.7,30.2753,322.0,160.86
1989-04-08,37.25,32.4,240.7,30.2753,307.81,160.86
1989-04-09,37.26,32.4,240.7,30.2753,293.63,160.86
1989-04-10,37.27,32.4,240.7,30.2753,279.44,160.86
1989-04-11,37.28,32.4,240.7,30.2753,265.26,160.86
1989-04-12,37.29,32.4,240.7,30.2753,251.08,160.86
1989-04-13,37.3,32.4,240.7,30.2753,236.89,160.86
1989-04-14,37.31,32.5,240.7,30.3742,222.69,160.85
1989-04-15,37.32,32.5,240.7,30.3742,208.51,160.85
1989-04-16,37.33,32.5,240.7,30.3742,194.32,160.85
1989-04-17,37.34,32.5,240.7,30.3742,180.14,160.85
1989-04-18,37.35,32.5,240.7,30.3742,165.95,160.85
1989-04-19,37.36,32.5,240.8,30.3861,151.86,160.94
1989-04-20,37.37,32.5,240.8,30.3861,137.68,160.94
1989-04-21,37.38,32.5,240.8,30.3861,123.5,160.94
1989-04-22,37.39,32.5,240.8,30.3861,109.31,160.94
1989-04-23,37.4,32.5,240.8,30.3861,95.13,160.94
1989-04-24,37.41,32.5,240.8,30.3861,80.94,160.94
1989-04-25,37.42,32.5,240.8,30.3861,66.76,160.94
1989-04-26,37.43,32.5,240.8,30.3861,52.57,160.94
1989-04-27,37.44,32.5,240.8,30.3861,38.39,160.94
1989-04-28,37.45,32.5,240.8,30.3861,24.2,160.94
1989-04-29,37.46,32.5,240.8,30.3861,10.02,160.94
1989-04-30,37.47,32.5,240.8,30.3861,355.84,160.94
1989-05-01,37.48,32.5,240.8,30.3861,341.65,160.94
1989-05-02,37.49,32.5,240.8,30.3861,327.47,160.94
1989-05-03,37.5,32.5,240.8,30.3861,313.28,160.94
1989-05-04,37.51,32.5,240.8,30.3861,299.1,160.94
1989-05-05,37.52,32.5,240.8,30.3861,284.91,160.94
1989-05-06,37.53,32.5,240.8,30.3861,270.73,160.94
1989-05-07,37.54,32.5,240.8,30.386,256.54,160.94
1989-05-08,37.55,32.5,240.9,30.398,242.46,161.04
1989-05-09,37.56,32.5,240.9,30.3979,228.27,161.04
1989-05-10,37.57,32.5,240.9,30.3979,214.09,161.04
1989-05-11,37.58,32.5,240.9,30.3979,199.9,161.04
1989-05-12,37.59,32.5,240.9,30.3979,185.72,161.04
1989-05-13,37.6,32.5,240.9,30.3979,171.54,161.04
1989-05-14,37.61,32.5,240.9,30.3979,157.35,161.04
1989-05-15,37.62,32.5,240.9,30.3979,143.17,161.04
1989-05-16,37.63,32.5,240.9,30.3979,128.98,161.04
1989-05-17,37.64,32.5,240.9,30.3979,114.8,161.04
1989-05-18,37.65,32.5,240.9,30.3979,100.61,161.04
1989-05-19,37.66,32.5,240.9,30.3979,86.43,161.04
1989-05-20,37.67,32.5,240.9,30.3979,72.24,161.04
1989-05-21,37.68,32.5,240.9,30.3979,58.06,161.04
1989-05-22,37.69,32.5,240.9,30.3979,43.88,161.04
1989-05-23,37.7,32.5,240.9,30.3979,29.69,161.04
1989-05-24,37.71,32.5,240.9,30.3979,15.51,161.04
1989-05-25,37.72,32.5,240.9,30.3979,1.32,161.04
1989-05-26,37.73,32.5,240.9,30.3979,347.14,161.04
1989-05-27,37.74,32.5,240.9,30.3979,332.95,161.04
1989-05-28,37.75,32.5,241.0,30.4098,318.87,161.13
1989-05-29,37.76,32.5,241.0,30.4098,304.68,161.13
1989-05-30,37.77,32.5,241.0,30.4098,290.5,161.13
1989-05-31,37.78,32.5,241.0,30.4098,276.31,161.13
1989-06-01,37.79,32.5,241.0,30.4098,262.13,161.13
1989-06-02,37.8,32.5,241.0,30.4098,247.94,161.13
1989-06-03,37.81,32.5,241.0,30.4098,233.76,161.13
1989-06-04,37.82,32.5,241.0,30.4097,219.57,161.13
1989-06-05,37.83,32.5,241.0,30.4097,205.39,161.13
1989-06-06,37.84,32.5,241.0,30.4097,191.21,161.13
1989-06-07,37.85,32.5,241.0,30.4097,177.02,161.13
1989-06-08,37.86,32.5,241.0,30.4097,162.84,161.13
1989-06-09,37.87,32.5,241.0,30.4097,148.65,161.13
1989-06-10,37.88,32.5,241.0,30.4097,134.47,161.13
1989-06-11,37.89,32.5,241.0,30.4097,120.28,161.13
1989-06-12,37.9,32.5,241.0,30.4097,106.1,161.13
1989-06-13,37.91,32.5,241.0,30.4097,91.91,161.13
1989-06-14,37.92,32.5,241.0,30.4097,77.73,161.13
1989-06-15,37.93,32.5,241.0,30.4097,63.55,161.13
1989-06-16,37.94,32.5,241.1,30.4216,49.46,161.23
1989-06-17,37.95,32.5,241.1,30.4216,35.27,161.23
1989-06-18,37.96,32.5,241.1,30.4216,21.09,161.23
1989-06-19,37.97,32.5,241.1,30.4216,6.9,161.23
1989-06-20,37.98,32.5,241.1,30.4216,352.72,161.23
1989-06-21,37.99,32.5,241.1,30.4216,338.54,161.23
1989-06-22,38.0,32.5,241.1,30.4216,324.35,161.23
1989-06-23,38.01,32.5,241.1,30.4216,310.17,161.23
1989-06-24,38.02,32.5,241.1,30.4216,295.98,161.23
1989-06-25,38.03,32.5,241.1,30.4216,281.8,161.23
1989-06-26,38.04,32.5,241.1,30.4216,267.61,161.23
1989-06-27,38.05,32.5,241.1,30.4216,253.43,161.23
1989-06-28,38.06,32.5,241.1,30.4216,239.24,161.23
1989-06-29,38.07,32.5,241.1,30.4216,225.06,161.23
1989-06-30,38.08,32.5,241.1,30.4216,210.88,161.23
1989-07-01,38.09,32.5,241.1,30.4216,196.69,161.23
1989-07-02,38.1,32.5,241.1,30.4215,182.51,161.23
1989-07-03,38.11,32.5,241.1,30.4215,168.32,161.23
1989-07-04,38.12,32.5,241.1,30.4215,154.14,161.23
1989-07-05,38.13,32.6,241.1,30.5205,139.94,161.21
1989-07-06,38.14,32.6,241.2,30.5325,125.85,161.31
1989-07-07,38.15,32.6,241.2,30.5324,111.67,161.31
1989-07-08,38.16,32.6,241.2,30.5324,97.48,161.31
1989-07-09,38.17,32.6,241.2,30.5324,83.3,161.31
1989-07-10,38.18,32.6,241.2,30.5324,69.11,161.31
1989-07-11,38.19,32.6,241.2,30.5324,54.93,161.31
1989-07-12,38.2,32.6,241.2,30.5324,40.74,161.31
1989-07-13,38.21,32.6,241.2,30.5324,26.56,161.31
1989-07-14,38.22,32.6,241.2,30.5324,12.37,161.31
1989-07-15,38.23,32.6,241.2,30.5324,358.19,161.31
1989-07-16,38.24,32.6,241.2,30.5324,344.01,161.31
1989-07-17,38.25,32.6,241.2,30.5324,329.82,161.31
1989-07-18,38.26,32.6,241.2,30.5324,315.64,161.31
1989-07-19,38.27,32.6,241.2,30.5324,301.45,161.31
1989-07-20,38.28,32.6,241.2,30.5324,287.27,161.31
1989-07-21,38.28,32.6,241.2,30.5324,273.08,161.31
1989-07-22,38.29,32.6,241.2,30.5324,258.9,161.31
1989-07-23,38.3,32.6,241.2,30.5324,244.71,161.31
1989-07-24,38.31,32.6,241.2,30.5324,230.53,161.31
1989-07-25,38.32,32.6,241.2,30.5324,216.35,161.31
1989-07-26,38.33,32.6,241.2,30.5324,202.16,161.31
1989-07-27,38.34,32.6,241.3,30.5443,188.07,161.41
1989-07-28,38.35,32.6,241.3,30.5443,173.89,161.41
1989-07-29,38.36,32.6,241.3,30.5443,159.7,161.41
1989-07-30,38.37,32.6,241.3,30.5443,145.52,161.41
1989-07-31,38.38,32.6,241.3,30.5443,131.34,161.41
1989-08-01,38.39,32.6,241.3,30.5443,117.15,161.41
1989-08-02,38.4,32.6,241.3,30.5443,102.97,161.41
1989-08-03,38.41,32.6,241.3,30.5443,88.78,161.41
1989-08-04,38.42,32.6,241.3,30.5443,74.6,161.41
1989-08-05,38.43,32.6,241.3,30.5443,60.41,161.41
1989-08-06,38.44,32.6,241.3,30.5442,46.23,161.41
1989-08-07,38.45,32.6,241.3,30.5442,32.04,161.41
1989-08-08,38.46,32.6,241.3,30.5442,17.86,161.41
1989-08-09,38.47,32.6,241.3,30.5442,3.68,161.41
1989-08-10,38.48,32.6,241.3,30.5442,349.49,161.41
1989-08-11,38.49,32.6,241.3,30.5442,335.31,161.41
1989-08-12,38.5,32.6,241.3,30.5442,321.12,161.41
1989-08-13,38.51,32.6,241.3,30.5442,306.94,161.41
1989-08-14,38.52,32.6,241.3,30.5442,292.75,161.41
1989-08-15,38.53,32.6,241.3,30.5442,278.57,161.41
1989-08-16,38.54,32.6,241.4,30.5561,264.48,161.5
1989-08-17,38.55,32.6,241.4,30.5561,250.3,161.5
1989-08-18,38.56,32.6,241.4,30.5561,236.11,161.5
1989-08-19,38.57,32.6,241.4,30.5561,221.93,161.5
1989-08-20,38.58,32.6,241.4,30.5561,207.74,161.5
1989-08-21,38.59,32.6,241.4,30.5561,193.56,161.5
1989-08-22,38.6,32.6,241.4,30.5561,179.37,161.5
1989-08-23,38.61,32.6,241.4,30.5561,165.19,161.5
1989-08-24,38.62,32.6,241.4,30.5561,151.01,161.5
1989-08-25,38.63,32.6,241.4,30.5561,136.82,161.5
1989-08-26,38.64,32.6,241.4,30.5561,122.64,161.5
1989-08-27,38.65,32.6,241.4,30.5561,108.45,161.5
1989-08-28,38.66,32.6,241.4,30.5561,94.27,161.5
1989-08-29,38.67,32.6,241.4,30.5561,80.08,161.5
1989-08-30,38.68,32.6,241.4,30.5561,65.9,161.5
1989-08-31,38.69,32.6,241.4,30.5561,51.71,161.5
1989-09-01,38.7,32.6,241.4,30.5561,37.53,161.5
1989-09-02,38.71,32.6,241.4,30.5561,23.35,161.5
1989-09-03,38.72,32.6,241.4,30.5561,9.16,161.5
1989-09-04,38.73,32.6,241.4,30.5561,354.98,161.5
1989-09-05,38.74,32.6,241.4,30.5561,340.79,161.5
1989-09-06,38.75,32.6,241.5,30.568,326.71,161.6
1989-09-07,38.76,32.6,241.5,30.568,312.52,161.6
1989-09-08,38.77,32.6,241.5,30.568,298.34,161.6
1989-09-09,38.78,32.6,241.5,30.568,284.15,161.6
1989-09-10,38.79,32.6,241.5,30.568,269.97,161.6
1989-09-11,38.8,32.6,241.5,30.568,255.78,161.6
1989-09-12,38.81,32.6,241.5,30.568,241.6,161.6
1989-09-13,38.82,32.6,241.5,30.568,227.41,161.6
1989-09-14,38.83,32.6,241.5,30.568,213.23,161.6
1989-09-15,38.84,32.6,241.5,30.568,199.05,161.6
1989-09-16,38.85,32.6,241.5,30.568,184.86,161.6
1989-09-17,38.86,32.6,241.5,30.568,170.68,161.6
1989-09-18,38.87,32.6,241.5,30.5679,156.49,161.6
1989-09-19,38.88,32.6,241.5,30.5679,142.31,161.6
1989-09-20,38.89,32.6,241.5,30.5679,128.12,161.6
1989-09-21,38.9,32.6,241.5,30.5679,113.94,161.6
1989-09-22,38.91,32.6,241.5,30.5679,99.75,161.6
1989-09-23,38.92,32.6,241.5,30.5679,85.57,161.6
1989-09-24,38.93,32.6,241.5,30.5679,71.39,161.6
1989-09-25,38.94,32.6,241.5,30.5679,57.2,161.6
1989-09-26,38.95,32.6,241.6,30.5799,43.11,161.69
1989-09-27,38.96,32.6,241.6,30.5799,28.93,161.69
1989-09-28,38.97,32.6,241.6,30.5799,14.74,161.69
1989-09-29,38.98,32.6,241.6,30.5799,0.56,161.69
1989-09-30,38.99,32.7,241.6,30.6788,346.36,161.68
1989-10-01,39.0,32.7,241.6,30.6788,332.17,161.68
1989-10-02,39.01,32.7,241.6,30.6788,317.99,161.68
1989-10-03,39.02,32.7,241.6,30.6788,303.81,161.68
1989-10-04,39.03,32.7,241.6,30.6788,289.62,161.68
1989-10-05,39.04,32.7,241.6,30.6788,275.44,161.68
1989-10-06,39.05,32.7,241.6,30.6788,261.25,161.68
1989-10-07,39.06,32.7,241.6,30.6788,247.07,161.68
1989-10-08,39.07,32.7,241.6,30.6788,232.88,161.68
1989-10-09,39.08,32.7,241.6,30.6788,218.7,161.68
1989-10-10,39.09,32.7,241.6,30.6788,204.51,161.68
1989-10-11,39.1,32.7,241.6,30.6788,190.33,161.68
1989-10-12,39.11,32.7,241.6,30.6788,176.15,161.68
1989-10-13,39.12,32.7,241.6,30.6788,161.96,161.68
1989-10-14,39.13,32.7,241.6,30.6788,147.78,161.68
1989-10-15,39.14,32.7,241.6,30.6788,133.59,161.68
1989-10-16,39.15,32.7,241.6,30.6788,119.41,161.68
1989-10-17,39.16,32.7,241.6,30.6788,105.22,161.68
1989-10-18,39.17,32.7,241.7,30.6907,91.14,161.77
1989-10-19,39.18,32.7,241.7,30.6907,76.95,161.77
1989-10-20,39.19,32.7,241.7,30.6907,62.77,161.77
1989-10-21,39.2,32.7,241.7,30.6907,48.58,161.77
1989-10-22,39.21,32.7,241.7,30.6907,34.4,161.77
1989-10-23,39.22,32.7,241.7,30.6907,20.21,161.77
1989-10-24,39.23,32.7,241.7,30.6907,6.03,161.77
1989-10-25,39.24,32.7,241.7,30.6907,351.85,161.77
1989-10-26,39.25,32.7,241.7,30.6907,337.66,161.77
1989-10-27,39.26,32.7,241.7,30.6907,323.48,161.77
1989-10-28,39.27,32.7,241.7,30.6907,309.29,161.77
1989-10-29,39.28,32.7,241.7,30.6907,295.11,161.77
1989-10-30,39.29,32.7,241.7,30.6907,280.92,161.77
1989-10-31,39.3,32.7,241.7,30.6907,266.74,161.77
1989-11-01,39.31,32.7,241.7,30.6907,252.55,161.77
1989-11-02,39.32,32.7,241.7,30.6906,238.37,161.77
1989-11-03,39.33,32.7,241.7,30.6906,224.19,161.77
1989-11-04,39.34,32.7,241.7,30.6906,210.0,161.77
1989-11-05,39.35,32.7,241.7,30.6906,195.82,161.77
1989-11-06,39.36,32.7,241.7,30.6906,181.63,161.77
1989-11-07,39.37,32.7,241.7,30.6906,167.45,161.77
1989-11-08,39.38,32.7,241.8,30.7026,153.36,161.87
1989-11-09,39.39,32.7,241.8,30.7026,139.18,161.87
1989-11-10,39.4,32.7,241.8,30.7026,124.99,161.87
1989-11-11,39.41,32.7,241.8,30.7026,110.81,161.87
1989-11-12,39.42,32.7,241.8,30.7026,96.62,161.87
1989-11-13,39.43,32.7,241.8,30.7026,82.44,161.87
1989-11-14,39.44,32.7,241.8,30.7026,68.25,161.87
1989-11-15,39.45,32.7,241.8,30.7026,54.07,161.87
1989-11-16,39.46,32.7,241.8,30.7026,39.88,161.87
1989-11-17,39.47,32.7,241.8,30.7026,25.7,161.87
1989-11-18,39.48,32.7,241.8,30.7025,11.52,161.87
1989-11-19,39.49,32.7,241.8,30.7025,357.33,161.87
1989-11-20,39.5,32.7,241.8,30.7025,343.15,161.87
1989-11-21,39.51,32.7,241.8,30.7025,328.96,161.87
1989-11-22,39.52,32.7,241.8,30.7025,314.78,161.87
1989-11-23,39.53,32.7,241.8,30.7025,300.59,161.87
1989-11-24,39.54,32.7,241.8,30.7025,286.41,161.87
1989-11-25,39.55,32.7,241.8,30.7025,272.22,161.87
1989-11-26,39.56,32.7,241.8,30.7025,258.04,161.87
1989-11-27,39.57,32.7,241.8,30.7025,243.86,161.87
1989-11-28,39.58,32.7,241.8,30.7025,229.67,161.87
1989-11-29,39.59,32.7,241.9,30.7145,215.58,161.97
1989-11-30,39.6,32.7,241.9,30.7145,201.4,161.97
1989-12-01,39.61,32.7,241.9,30.7145,187.21,161.97
1989-12-02,39.62,32.7,241.9,30.7145,173.03,161.97
1989-12-03,39.63,32.7,241.9,30.7145,158.85,161.97
1989-12-04,39.64,32.7,241.9,30.7145,144.66,161.97
1989-12-05,39.65,32.7,241.9,30.7144,130.48,161.97
1989-12-06,39.66,32.7,241.9,30.7144,116.29,161.97
1989-12-07,39.67,32.7,241.9,30.7144,102.11,161.97
1989-12-08,39.68,32.7,241.9,30.7144,87.92,161.97
1989-12-09,39.69,32.7,241.9,30.7144,73.74,161.97
1989-12-10,39.7,32.7,241.9,30.7144,59.55,161.97
1989-12-11,39.71,32.7,241.9,30.7144,45.37,161.97
1989-12-12,39.72,32.7,241.9,30.7144,31.19,161.97
1989-12-13,39.73,32.7,241.9,30.7144,17.0,161.97
1989-12-14,39.74,32.7,241.9,30.7144,2.82,161.97
1989-12-15,39.75,32.7,241.9,30.7144,348.63,161.97
1989-12-16,39.76,32.7,241.9,30.7144,334.45,161.97
1989-12-17,39.77,32.7,241.9,30.7144,320.26,161.97
1989-12-18,39.78,32.7,241.9,30.7144,306.08,161.97
1989-12-19,39.79,32.7,241.9,30.7144,291.89,161.97
1989-12-20,39.8,32.7,241.9,30.7144,277.71,161.97
1989-12-21,39.81,32.7,242.0,30.7264,263.62,162.06
1989-12-22,39.82,32.7,242.0,30.7264,249.44,162.06
1989-12-23,39.83,32.7,242.0,30.7263,235.25,162.06
1989-12-24,39.84,32.7,242.0,30.7263,221.07,162.06
1989-12-25,39.85,32.7,242.0,30.7263,206.89,162.06
1989-12-26,39.86,32.7,242.0,30.7263,192.7,162.06
1989-12-27,39.87,32.7,242.0,30.7263,178.52,162.06
1989-12-28,39.88,32.7,242.0,30.7263,164.33,162.06
1989-12-29,39.89,32.7,242.0,30.7263,150.15,162.06
1989-12-30,39.9,32.7,242.0,30.7263,135.96,162.06
1989-12-31,39.91,32.7,242.0,30.7263,121.78,162.06
1990-01-01,39.92,32.8,242.0,30.8253,107.58,162.05
1990-01-02,39.93,32.8,242.0,30.8253,93.39,162.05
1990-01-03,39.94,32.8,242.0,30.8253,79.21,162.05
1990-01-04,39.95,32.8,242.0,30.8253,65.02,162.05
1990-01-05,39.96,32.8,242.0,30.8253,50.84,162.05
1990-01-06,39.97,32.8,242.0,30.8253,36.66,162.05
1990-01-07,39.98,32.8,242.0,30.8253,22.47,162.05
1990-01-08,39.99,32.8,242.0,30.8252,8.29,162.05
1990-01-09,40.0,32.8,242.1,30.8372,354.2,162.14
1990-01-10,40.01,32.8,242.1,30.8372,340.01,162.14
1990-01-11,40.02,32.8,242.1,30.8372,325.83,162.14
1990-01-12,40.03,32.8,242.1,30.8372,311.65,162.14
1990-01-13,40.04,32.8,242.1,30.8372,297.46,162.14
1990-01-14,40.05,32.8,242.1,30.8372,283.28,162.14
1990-01-15,40.06,32.8,242.1,30.8372,269.09,162.14
1990-01-16,40.07,32.8,242.1,30.8372,254.91,162.14
1990-01-17,40.08,32.8,242.1,30.8372,240.72,162.14
1990-01-18,40.09,32.8,242.1,30.8372,226.54,162.14
1990-01-19,40.1,32.8,242.1,30.8372,212.35,162.14
1990-01-20,40.11,32.8,242.1,30.8372,198.17,162.14
1990-01-21,40.12,32.8,242.1,30.8372,183.99,162.14
1990-01-22,40.13,32.8,242.1,30.8372,169.8,162.14
1990-01-23,40.14,32.8,242.1,30.8372,155.62,162.14
1990-01-24,40.15,32.8,242.1,30.8372,141.43,162.14
1990-01-25,40.16,32.8,242.1,30.8372,127.25,162.14
1990-01-26,40.17,32.8,242.1,30.8372,113.06,162.14
1990-01-27,40.18,32.8,242.1,30.8372,98.88,162.14
1990-01-28,40.19,32.8,242.1,30.8371,84.69,162.14
1990-01-29,40.2,32.8,242.1,30.8371,70.51,162.14
1990-01-30,40.21,32.8,242.1,30.8371,56.33,162.14
1990-01-31,40.22,32.8,242.2,30.8491,42.24,162.24
1990-02-01,40.23,32.8,242.2,30.8491,28.05,162.24
1990-02-02,40.24,32.8,242.2,30.8491,13.87,162.24
1990-02-03,40.25,32.8,242.2,30.8491,359.69,162.24
1990-02-04,40.26,32.8,242.2,30.8491,345.5,162.24
1990-02-05,40.27,32.8,242.2,30.8491,331.32,162.24
